-0.2595	-0.2271	-0.1867	-0.1397	-0.0877	-0.0327	0.0236	0.0789	0.1315	0.1795	0.221	0.2548	0.2795	0.2943	0.2987	0.2925	0.276	0.2496	0.2145	0.1717	0.1228	0.0696	0.014	-0.0422	-0.0969	-0.1481	-0.1941	-0.2332	-0.2641	-0.2856	-0.297	-0.2978	-0.2881	-0.2682	-0.2388	-0.201	-0.156	-0.1055	-0.0513	0.0048	0.0607	0.1144	0.1641	0.208	0.2445	0.2723	0.2905	0.2984	0.2958	0.2826	0.2595	0.2271	0.1867	0.1397	0.0877	0.0327	-0.0236	-0.0789	-0.1315	-0.1795	-0.221	-0.2548	-0.2795	-0.2943	-0.2987	-0.2925	-0.276	-0.2496	-0.2145	-0.1717	-0.1228	-0.0696	-0.014	0.0422	0.0969	0.1481	0.1941	0.2332	0.2641	0.2856	0.297	0.2978	0.2881	0.2682	0.2388	0.201	0.156	0.1055	0.0513	-0.0048	-0.0607	-0.1144	-0.1641	-0.208	-0.2445	-0.2723	-0.2905	-0.2984	-0.2958	-0.2826
-0.2455	-0.2217	-0.1901	-0.1518	-0.108	-0.0605	-0.0108	0.0393	0.088	0.1336	0.1744	0.2091	0.2364	0.2552	0.2651	0.2655	0.2566	0.2385	0.212	0.178	0.1377	0.0925	0.044	-0.006	-0.0558	-0.1036	-0.1478	-0.1867	-0.2191	-0.2436	-0.2595	-0.2663	-0.2636	-0.2515	-0.2306	-0.2015	-0.1652	-0.1231	-0.0766	-0.0275	0.0227	0.0721	0.1189	0.1614	0.1983	0.2282	0.2499	0.2628	0.2664	0.2606	0.2455	0.2217	0.1901	0.1518	0.108	0.0605	0.0108	-0.0393	-0.088	-0.1336	-0.1744	-0.2091	-0.2364	-0.2552	-0.2651	-0.2655	-0.2566	-0.2385	-0.212	-0.178	-0.1377	-0.0925	-0.044	0.006	0.0558	0.1036	0.1478	0.1867	0.2191	0.2436	0.2595	0.2663	0.2636	0.2515	0.2306	0.2015	0.1652	0.1231	0.0766	0.0275	-0.0227	-0.0721	-0.1189	-0.1614	-0.1983	-0.2282	-0.2499	-0.2628	-0.2664	-0.2606
-0.2284	-0.2119	-0.1879	-0.1572	-0.1209	-0.0804	-0.037	0.0077	0.0521	0.0947	0.1339	0.1684	0.1969	0.2185	0.2323	0.2378	0.235	0.2238	0.2047	0.1783	0.1457	0.1078	0.0662	0.0222	-0.0226	-0.0666	-0.1082	-0.146	-0.1786	-0.2049	-0.224	-0.2351	-0.2378	-0.2322	-0.2183	-0.1967	-0.1681	-0.1336	-0.0943	-0.0517	-0.0073	0.0374	0.0808	0.1213	0.1575	0.1882	0.2121	0.2286	0.2369	0.2369	0.2284	0.2119	0.1879	0.1572	0.1209	0.0804	0.037	-0.0077	-0.0521	-0.0947	-0.1339	-0.1684	-0.1969	-0.2185	-0.2323	-0.2378	-0.235	-0.2238	-0.2047	-0.1783	-0.1457	-0.1078	-0.0662	-0.0222	0.0226	0.0666	0.1082	0.146	0.1786	0.2049	0.224	0.2351	0.2378	0.2322	0.2183	0.1967	0.1681	0.1336	0.0943	0.0517	0.0073	-0.0374	-0.0808	-0.1213	-0.1575	-0.1882	-0.2121	-0.2286	-0.2369	-0.2369
-0.2094	-0.1988	-0.1812	-0.1572	-0.1277	-0.0936	-0.0562	-0.0168	0.0232	0.0624	0.0994	0.1328	0.1615	0.1845	0.201	0.2104	0.2123	0.2067	0.1937	0.1739	0.1479	0.1167	0.0814	0.0432	0.0034	-0.0365	-0.075	-0.111	-0.143	-0.1699	-0.1908	-0.205	-0.2118	-0.2112	-0.2031	-0.1878	-0.1659	-0.1381	-0.1054	-0.0689	-0.03	0.0099	0.0495	0.0874	0.1221	0.1525	0.1776	0.1963	0.2081	0.2125	0.2094	0.1988	0.1812	0.1572	0.1277	0.0936	0.0562	0.0168	-0.0232	-0.0624	-0.0994	-0.1328	-0.1615	-0.1845	-0.201	-0.2104	-0.2123	-0.2067	-0.1937	-0.1739	-0.1479	-0.1167	-0.0814	-0.0432	-0.0034	0.0365	0.075	0.111	0.143	0.1699	0.1908	0.205	0.2118	0.2112	0.2031	0.1878	0.1659	0.1381	0.1054	0.0689	0.03	-0.0099	-0.0495	-0.0874	-0.1221	-0.1525	-0.1776	-0.1963	-0.2081	-0.2125
-0.1892	-0.1834	-0.1712	-0.1529	-0.1292	-0.101	-0.0691	-0.0348	0.0007	0.0363	0.0705	0.1022	0.1303	0.1538	0.1719	0.1838	0.1893	0.188	0.1801	0.1658	0.1456	0.1203	0.0907	0.0579	0.023	-0.0126	-0.0479	-0.0814	-0.112	-0.1387	-0.1605	-0.1765	-0.1864	-0.1896	-0.1861	-0.176	-0.1597	-0.1377	-0.1108	-0.08	-0.0464	-0.0112	0.0245	0.0593	0.092	0.1214	0.1465	0.1665	0.1805	0.1882	0.1892	0.1834	0.1712	0.1529	0.1292	0.101	0.0691	0.0348	-0.0007	-0.0363	-0.0705	-0.1022	-0.1303	-0.1538	-0.1719	-0.1838	-0.1893	-0.188	-0.1801	-0.1658	-0.1456	-0.1203	-0.0907	-0.0579	-0.023	0.0126	0.0479	0.0814	0.112	0.1387	0.1605	0.1765	0.1864	0.1896	0.1861	0.176	0.1597	0.1377	0.1108	0.08	0.0464	0.0112	-0.0245	-0.0593	-0.092	-0.1214	-0.1465	-0.1665	-0.1805	-0.1882
-0.1686	-0.1666	-0.1588	-0.1453	-0.1266	-0.1035	-0.0767	-0.0472	-0.016	0.0157	0.0469	0.0764	0.1033	0.1264	0.1451	0.1587	0.1666	0.1686	0.1646	0.1549	0.1396	0.1194	0.0949	0.0671	0.0369	0.0054	-0.0262	-0.057	-0.0857	-0.1114	-0.1332	-0.1502	-0.1619	-0.1679	-0.1679	-0.162	-0.1504	-0.1334	-0.1117	-0.086	-0.0573	-0.0265	0.0052	0.0367	0.0669	0.0947	0.1192	0.1394	0.1547	0.1646	0.1686	0.1666	0.1588	0.1453	0.1266	0.1035	0.0767	0.0472	0.016	-0.0157	-0.0469	-0.0764	-0.1033	-0.1264	-0.1451	-0.1587	-0.1666	-0.1686	-0.1646	-0.1549	-0.1396	-0.1194	-0.0949	-0.0671	-0.0369	-0.0054	0.0262	0.057	0.0857	0.1114	0.1332	0.1502	0.1619	0.1679	0.1679	0.162	0.1504	0.1334	0.1117	0.086	0.0573	0.0265	-0.0052	-0.0367	-0.0669	-0.0947	-0.1192	-0.1394	-0.1547	-0.1646
-0.1482	-0.149	-0.1446	-0.135	-0.1206	-0.102	-0.0798	-0.0547	-0.0277	0.0003	0.0283	0.0552	0.0803	0.1024	0.121	0.1352	0.1447	0.149	0.1481	0.1419	0.1307	0.1149	0.095	0.0717	0.0459	0.0184	-0.0097	-0.0374	-0.0638	-0.088	-0.109	-0.1262	-0.1389	-0.1467	-0.1493	-0.1466	-0.1387	-0.1259	-0.1087	-0.0875	-0.0633	-0.0369	-0.0091	0.019	0.0464	0.0722	0.0954	0.1152	0.131	0.1421	0.1482	0.149	0.1446	0.135	0.1206	0.102	0.0798	0.0547	0.0277	-0.0003	-0.0283	-0.0552	-0.0803	-0.1024	-0.121	-0.1352	-0.1447	-0.149	-0.1481	-0.1419	-0.1307	-0.1149	-0.095	-0.0717	-0.0459	-0.0184	0.0097	0.0374	0.0638	0.088	0.109	0.1262	0.1389	0.1467	0.1493	0.1466	0.1387	0.1259	0.1087	0.0875	0.0633	0.0369	0.0091	-0.019	-0.0464	-0.0722	-0.0954	-0.1152	-0.131	-0.1421
-0.1283	-0.1311	-0.1292	-0.1228	-0.112	-0.0972	-0.079	-0.058	-0.0349	-0.0106	0.014	0.0382	0.061	0.0817	0.0995	0.1137	0.1239	0.1298	0.131	0.1276	0.1197	0.1075	0.0915	0.0723	0.0505	0.0269	0.0024	-0.0222	-0.046	-0.0682	-0.088	-0.1046	-0.1176	-0.1264	-0.1307	-0.1304	-0.1254	-0.116	-0.1026	-0.0854	-0.0653	-0.0428	-0.0188	0.0058	0.0303	0.0536	0.0751	0.0939	0.1094	0.121	0.1283	0.1311	0.1292	0.1228	0.112	0.0972	0.079	0.058	0.0349	0.0106	-0.014	-0.0382	-0.061	-0.0817	-0.0995	-0.1137	-0.1239	-0.1298	-0.131	-0.1276	-0.1197	-0.1075	-0.0915	-0.0723	-0.0505	-0.0269	-0.0024	0.0222	0.046	0.0682	0.088	0.1046	0.1176	0.1264	0.1307	0.1304	0.1254	0.116	0.1026	0.0854	0.0653	0.0428	0.0188	-0.0058	-0.0303	-0.0536	-0.0751	-0.0939	-0.1094	-0.121
-0.1093	-0.1133	-0.1132	-0.1092	-0.1013	-0.0898	-0.0751	-0.0577	-0.0384	-0.0176	0.0038	0.025	0.0454	0.0641	0.0806	0.0942	0.1045	0.1111	0.1137	0.1123	0.107	0.0978	0.0852	0.0696	0.0515	0.0316	0.0105	-0.0109	-0.0319	-0.0518	-0.0699	-0.0855	-0.098	-0.1071	-0.1124	-0.1137	-0.111	-0.1043	-0.094	-0.0803	-0.0638	-0.045	-0.0246	-0.0034	0.018	0.0387	0.0581	0.0754	0.09	0.1014	0.1093	0.1133	0.1132	0.1092	0.1013	0.0898	0.0751	0.0577	0.0384	0.0176	-0.0038	-0.025	-0.0454	-0.0641	-0.0806	-0.0942	-0.1045	-0.1111	-0.1137	-0.1123	-0.107	-0.0978	-0.0852	-0.0696	-0.0515	-0.0316	-0.0105	0.0109	0.0319	0.0518	0.0699	0.0855	0.098	0.1071	0.1124	0.1137	0.111	0.1043	0.094	0.0803	0.0638	0.045	0.0246	0.0034	-0.018	-0.0387	-0.0581	-0.0754	-0.09	-0.1014
-0.0912	-0.0958	-0.0969	-0.0946	-0.089	-0.0802	-0.0686	-0.0545	-0.0385	-0.0212	-0.0031	0.0151	0.0328	0.0493	0.0641	0.0766	0.0864	0.0931	0.0965	0.0965	0.0931	0.0864	0.0766	0.0641	0.0494	0.0329	0.0152	-0.003	-0.0211	-0.0385	-0.0545	-0.0685	-0.0802	-0.089	-0.0946	-0.0969	-0.0958	-0.0912	-0.0835	-0.0727	-0.0594	-0.044	-0.0271	-0.0092	0.0091	0.027	0.044	0.0594	0.0727	0.0834	0.0912	0.0958	0.0969	0.0946	0.089	0.0802	0.0686	0.0545	0.0385	0.0212	0.0031	-0.0151	-0.0328	-0.0493	-0.0641	-0.0766	-0.0864	-0.0931	-0.0965	-0.0965	-0.0931	-0.0864	-0.0766	-0.0641	-0.0494	-0.0329	-0.0152	0.003	0.0211	0.0385	0.0545	0.0685	0.0802	0.089	0.0946	0.0969	0.0958	0.0912	0.0835	0.0727	0.0594	0.044	0.0271	0.0092	-0.0091	-0.027	-0.044	-0.0594	-0.0727	-0.0834
-0.0741	-0.0787	-0.0805	-0.0794	-0.0755	-0.069	-0.06	-0.0489	-0.036	-0.0219	-0.007	0.0082	0.023	0.0371	0.0498	0.0608	0.0696	0.0759	0.0796	0.0804	0.0784	0.0737	0.0663	0.0565	0.0448	0.0314	0.017	0.0019	-0.0132	-0.0278	-0.0415	-0.0537	-0.064	-0.072	-0.0775	-0.0802	-0.0801	-0.0771	-0.0715	-0.0633	-0.0528	-0.0405	-0.0267	-0.012	0.0031	0.0181	0.0325	0.0457	0.0573	0.0669	0.0741	0.0787	0.0805	0.0794	0.0755	0.069	0.06	0.0489	0.036	0.0219	0.007	-0.0082	-0.023	-0.0371	-0.0498	-0.0608	-0.0696	-0.0759	-0.0796	-0.0804	-0.0784	-0.0737	-0.0663	-0.0565	-0.0448	-0.0314	-0.017	-0.0019	0.0132	0.0278	0.0415	0.0537	0.064	0.072	0.0775	0.0802	0.0801	0.0771	0.0715	0.0633	0.0528	0.0405	0.0267	0.012	-0.0031	-0.0181	-0.0325	-0.0457	-0.0573	-0.0669
-0.058	-0.0622	-0.0641	-0.0638	-0.0613	-0.0565	-0.0498	-0.0413	-0.0313	-0.0203	-0.0085	0.0036	0.0156	0.027	0.0374	0.0466	0.054	0.0596	0.0631	0.0643	0.0632	0.0599	0.0545	0.0471	0.0381	0.0277	0.0164	0.0045	-0.0076	-0.0195	-0.0306	-0.0407	-0.0493	-0.0561	-0.061	-0.0637	-0.0642	-0.0624	-0.0583	-0.0522	-0.0443	-0.0348	-0.024	-0.0125	-0.0004	0.0116	0.0233	0.0341	0.0437	0.0518	0.058	0.0622	0.0641	0.0638	0.0613	0.0565	0.0498	0.0413	0.0313	0.0203	0.0085	-0.0036	-0.0156	-0.027	-0.0374	-0.0466	-0.054	-0.0596	-0.0631	-0.0643	-0.0632	-0.0599	-0.0545	-0.0471	-0.0381	-0.0277	-0.0164	-0.0045	0.0076	0.0195	0.0306	0.0407	0.0493	0.0561	0.061	0.0637	0.0642	0.0624	0.0583	0.0522	0.0443	0.0348	0.024	0.0125	0.0004	-0.0116	-0.0233	-0.0341	-0.0437	-0.0518
-0.0427	-0.0461	-0.0479	-0.048	-0.0464	-0.0431	-0.0384	-0.0322	-0.0249	-0.0168	-0.008	0.001	0.01	0.0187	0.0267	0.0337	0.0396	0.044	0.0469	0.0481	0.0476	0.0455	0.0417	0.0365	0.0299	0.0223	0.0139	0.005	-0.004	-0.013	-0.0214	-0.0291	-0.0358	-0.0412	-0.0451	-0.0475	-0.0482	-0.0471	-0.0444	-0.0401	-0.0344	-0.0275	-0.0196	-0.011	-0.002	0.007	0.0158	0.0241	0.0315	0.0377	0.0427	0.0461	0.0479	0.048	0.0464	0.0431	0.0384	0.0322	0.0249	0.0168	0.008	-0.001	-0.01	-0.0187	-0.0267	-0.0337	-0.0396	-0.044	-0.0469	-0.0481	-0.0476	-0.0455	-0.0417	-0.0365	-0.0299	-0.0223	-0.0139	-0.005	0.004	0.013	0.0214	0.0291	0.0358	0.0412	0.0451	0.0475	0.0482	0.0471	0.0444	0.0401	0.0344	0.0275	0.0196	0.011	0.002	-0.007	-0.0158	-0.0241	-0.0315	-0.0377
-0.0281	-0.0305	-0.0318	-0.032	-0.0311	-0.0291	-0.026	-0.0221	-0.0173	-0.0119	-0.0061	-0.0001	0.0059	0.0117	0.0171	0.0219	0.0259	0.029	0.0311	0.032	0.0319	0.0306	0.0282	0.0248	0.0206	0.0156	0.01	0.0042	-0.0019	-0.0079	-0.0135	-0.0188	-0.0233	-0.027	-0.0298	-0.0315	-0.0321	-0.0316	-0.0299	-0.0272	-0.0235	-0.019	-0.0138	-0.0081	-0.0021	0.0039	0.0098	0.0153	0.0204	0.0246	0.0281	0.0305	0.0318	0.032	0.0311	0.0291	0.026	0.0221	0.0173	0.0119	0.0061	0.0001	-0.0059	-0.0117	-0.0171	-0.0219	-0.0259	-0.029	-0.0311	-0.032	-0.0319	-0.0306	-0.0282	-0.0248	-0.0206	-0.0156	-0.01	-0.0042	0.0019	0.0079	0.0135	0.0188	0.0233	0.027	0.0298	0.0315	0.0321	0.0316	0.0299	0.0272	0.0235	0.019	0.0138	0.0081	0.0021	-0.0039	-0.0098	-0.0153	-0.0204	-0.0246
-0.0139	-0.0152	-0.0159	-0.016	-0.0156	-0.0146	-0.0132	-0.0112	-0.0089	-0.0062	-0.0033	-0.0003	0.0027	0.0056	0.0083	0.0108	0.0128	0.0144	0.0155	0.016	0.016	0.0154	0.0142	0.0126	0.0105	0.008	0.0053	0.0023	-0.0007	-0.0037	-0.0066	-0.0092	-0.0115	-0.0134	-0.0148	-0.0157	-0.016	-0.0158	-0.015	-0.0137	-0.0119	-0.0097	-0.0071	-0.0043	-0.0013	0.0017	0.0047	0.0075	0.01	0.0122	0.0139	0.0152	0.0159	0.016	0.0156	0.0146	0.0132	0.0112	0.0089	0.0062	0.0033	0.0003	-0.0027	-0.0056	-0.0083	-0.0108	-0.0128	-0.0144	-0.0155	-0.016	-0.016	-0.0154	-0.0142	-0.0126	-0.0105	-0.008	-0.0053	-0.0023	0.0007	0.0037	0.0066	0.0092	0.0115	0.0134	0.0148	0.0157	0.016	0.0158	0.015	0.0137	0.0119	0.0097	0.0071	0.0043	0.0013	-0.0017	-0.0047	-0.0075	-0.01	-0.0122
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
