  29.5 	   77.3 	   64.9 
  30.0 	   91.6 	   70.0 
  30.5 	   91.5 	   68.1 
  31.0 	   91.0 	   77.0 
  31.5 	   88.7 	   71.3 
  32.0 	   87.0 	   74.1 
  32.5 	   82.6 	   70.3 
  33.0 	   89.5 	   77.3 
  33.5 	   69.2 	   68.9 
  34.0 	   84.3 	   65.1 
  34.5 	   81.0 	   68.9 
  35.0 	   88.9 	   81.0 
  35.5 	   91.7 	   78.9 
  36.0 	   89.3 	   70.7 
  36.5 	   88.2 	   78.1 
  37.0 	   86.9 	   80.0 
  37.5 	   88.5 	   84.5 
  38.0 	   97.6 	   75.2 
  38.5 	   85.5 	   79.4 
  39.0 	   86.5 	   79.7 
  39.5 	   86.0 	   82.3 
  40.0 	   98.8 	   80.4 
  40.5 	   89.5 	   69.4 
  41.0 	   91.1 	   76.9 
  41.5 	   87.1 	   81.7 
  42.0 	   95.9 	   75.2 
  42.5 	   92.1 	   76.4 
  43.0 	   88.7 	   71.6 
  43.5 	   89.1 	   67.9 
  44.0 	   89.5 	   72.8 
  44.5 	   96.2 	   73.7 
  45.0 	   91.8 	   77.9 
  45.5 	   85.2 	   69.6 
  46.0 	   90.9 	   79.0 
  46.5 	   91.5 	   69.5 
  47.0 	   80.2 	   67.1 
  47.5 	   86.5 	   73.1 
  48.0 	   91.4 	   65.5 
  48.5 	   93.2 	   70.9 
  49.0 	   78.4 	   60.3 
  49.5 	   89.0 	   70.5 
  50.0 	   75.6 	   68.4 
  50.5 	   83.4 	   71.3 
  51.0 	   83.4 	   60.4 
  51.5 	   81.4 	   67.5 
  52.0 	   66.5 	   66.4 
  52.5 	   75.9 	   62.8 
  53.0 	   80.0 	   59.4 
  53.5 	   82.8 	   64.8 
  54.0 	   84.5 	   62.9 
  54.5 	   80.7 	   58.8 
  55.0 	   81.4 	   61.6 
  55.5 	   79.4 	   64.7 
  56.0 	   86.0 	   66.6 
  56.5 	   74.2 	   66.1 
  57.0 	   81.7 	   58.1 
  57.5 	   78.2 	   63.2 
  58.0 	   82.1 	   60.3 
  58.5 	   71.6 	   65.1 
  59.0 	   83.3 	   60.2 
  59.5 	   75.4 	   63.1 
  60.0 	   80.9 	   56.6 
  60.5 	   72.3 	   56.0 
  61.0 	   79.4 	   63.6 
  61.5 	   74.1 	   67.5 
  62.0 	   77.0 	   65.2 
  62.5 	   77.3 	   68.8 
  63.0 	   79.3 	   68.6 
  63.5 	   75.0 	   64.6 
  64.0 	   78.6 	   56.6 
  64.5 	   70.2 	   55.9 
  65.0 	   77.1 	   56.9 
  65.5 	   71.0 	   59.5 
  66.0 	   75.7 	   60.8 
  66.5 	   71.4 	   54.6 
  67.0 	   77.0 	   54.7 
  67.5 	   75.1 	   52.1 
  68.0 	   69.7 	   51.2 
  68.5 	   72.0 	   55.6 
  69.0 	   62.9 	   53.1 
  69.5 	   71.8 	   54.1 
  70.0 	   63.9 	   63.2 
  70.5 	   66.9 	   58.1 
  71.0 	   64.0 	   65.2 
  71.5 	   67.5 	   52.1 
  72.0 	   65.5 	   57.0 
  72.5 	   60.6 	   53.0 
  73.0 	   65.2 	   50.2 
  73.5 	   62.9 	   61.2 
  74.0 	   64.5 	   50.1 
  74.5 	   39.5 	   57.4 
  75.0 	   54.7 	   49.7 
  75.5 	   63.7 	   55.9 
  76.0 	   60.7 	   53.4 
  76.5 	   60.1 	   42.2 
  77.0 	   64.5 	   60.1 
  77.5 	   63.3 	   62.1 
  78.0 	   62.5 	   61.7 
  78.5 	   57.6 	   44.9 
  79.0 	   60.3 	   56.6 
  79.5 	   55.1 	   56.4 
  80.0 	   61.5 	   52.6 
  80.5 	   54.7 	   53.8 
  81.0 	   61.0 	   65.0 
  81.5 	   52.6 	   59.2 
  82.0 	   63.6 	   49.2 
  82.5 	   62.4 	   52.2 
  83.0 	   60.0 	   56.5 
  83.5 	   59.7 	   42.0 
  84.0 	   56.7 	   49.1 
  84.5 	   63.2 	   48.6 
  85.0 	   61.6 	   49.1 
  85.5 	   63.8 	   54.7 
  86.0 	   56.4 	   51.8 
  86.5 	   61.9 	   58.3 
  87.0 	   61.1 	   51.8 
  87.5 	   62.7 	   21.9 
  88.0 	   64.1 	   52.9 
  88.5 	   57.0 	   34.5 
  89.0 	   61.1 	   51.0 
  89.5 	   62.1 	   52.4 
  90.0 	   64.7 	   50.0 
  90.5 	   64.1 	   53.3 
  91.0 	   38.9 	   50.3 
  91.5 	   54.7 	   54.1 
  92.0 	   58.2 	   48.9 
  92.5 	   62.9 	   54.0 
  93.0 	   61.6 	   56.1 
  93.5 	   56.8 	   53.6 
  94.0 	   57.7 	   48.7 
  94.5 	   61.5 	   41.6 
  95.0 	   65.9 	   56.0 
  95.5 	   59.9 	   54.6 
  96.0 	   52.1 	   48.4 
  96.5 	   59.4 	   59.5 
  97.0 	   56.1 	   54.5 
  97.5 	   63.9 	   46.6 
  98.0 	   63.1 	   54.1 
  98.5 	   62.5 	   54.9 
  99.0 	   52.8 	   58.1 
  99.5 	   55.6 	   49.1 
 100.0 	   56.7 	   54.7 
 100.5 	   61.1 	   57.5 
 101.0 	   60.4 	   46.6 
 101.5 	   53.4 	   56.9 
 102.0 	   48.5 	   54.1 
 102.5 	   60.1 	   50.4 
 103.0 	   57.1 	   33.4 
 103.5 	   57.8 	   54.4 
 104.0 	   47.6 	   55.4 
 104.5 	   46.9 	   47.8 
 105.0 	   60.8 	   50.9 
 105.5 	   63.8 	   55.7 
 106.0 	   55.1 	   52.7 
 106.5 	   57.8 	   50.9 
 107.0 	   51.4 	   54.2 
 107.5 	   61.2 	   55.3 
 108.0 	   59.9 	   61.0 
 108.5 	   56.6 	   56.6 
 109.0 	   57.3 	   57.6 
 109.5 	   56.1 	   49.2 
 110.0 	   57.7 	   56.4 
 110.5 	   62.8 	   46.4 
 111.0 	   60.8 	   44.9 
 111.5 	   61.2 	   44.4 
 112.0 	   54.1 	   51.5 
 112.5 	   61.7 	   57.4 
 113.0 	   61.7 	   52.2 
 113.5 	   65.9 	   54.6 
 114.0 	   54.0 	   57.9 
 114.5 	   51.3 	   49.9 
 115.0 	   53.7 	   58.1 
 115.5 	   66.0 	   54.5 
 116.0 	   64.7 	   46.8 
 116.5 	   54.9 	   51.7 
 117.0 	   51.8 	   55.9 
 117.5 	   59.1 	   54.6 
 118.0 	   55.1 	   44.4 
 118.5 	   59.3 	   51.8 
 119.0 	   60.6 	   50.8 
 119.5 	   58.8 	   54.1 
 120.0 	   41.4 	   58.4 
 120.5 	   58.3 	   49.8 
 121.0 	   61.5 	   50.6 
 121.5 	   62.3 	   50.2 
 122.0 	   59.7 	   53.8 
 122.5 	   57.4 	   57.2 
 123.0 	   62.8 	   53.4 
 123.5 	   64.0 	   58.1 
 124.0 	   61.8 	   54.9 
 124.5 	   60.2 	   58.0 
 125.0 	   59.2 	   45.2 
 125.5 	   58.9 	   53.2 
 126.0 	   49.9 	   50.9 
 126.5 	   63.8 	   54.8 
 127.0 	   55.6 	   51.3 
 127.5 	   55.0 	   56.1 
 128.0 	   51.9 	   50.4 
 128.5 	   60.5 	   54.6 
 129.0 	   61.4 	   52.7 
 129.5 	   54.2 	   52.2 
 130.0 	   56.5 	   48.4 
 130.5 	   55.5 	   53.4 
 131.0 	   58.9 	   41.1 
 131.5 	   61.9 	   56.4 
 132.0 	   59.6 	   49.9 
 132.5 	   45.4 	   52.9 
 133.0 	   48.5 	   57.1 
 133.5 	   64.3 	   52.3 
 134.0 	   56.0 	   50.1 
 134.5 	   60.1 	   52.8 
 135.0 	   53.7 	   43.2 
 135.5 	   58.9 	   53.9 
 136.0 	   53.7 	   40.8 
 136.5 	   64.1 	   58.7 
 137.0 	   58.6 	   45.3 
 137.5 	   55.1 	   48.8 
 138.0 	   56.6 	   58.2 
 138.5 	   50.4 	   51.9 
 139.0 	   59.8 	   44.6 
 139.5 	   58.7 	   40.5 
 140.0 	   51.7 	   19.5 
 140.5 	   57.1 	   55.0 
 141.0 	   56.4 	   50.3 
 141.5 	   59.7 	   50.6 
 142.0 	   55.8 	   51.0 
 142.5 	   54.5 	   51.7 
 143.0 	   58.5 	   62.1 
 143.5 	   56.3 	   54.7 
 144.0 	   42.2 	   48.4 
 144.5 	   58.9 	   49.8 
 145.0 	   55.8 	   57.8 
 145.5 	   56.7 	   50.8 
 146.0 	   48.2 	   56.1 
 146.5 	   55.1 	   53.7 
 147.0 	   48.4 	   48.8 
 147.5 	   55.8 	   53.4 
 148.0 	   52.3 	   43.2 
 148.5 	   47.3 	   56.0 
 149.0 	   47.3 	   49.6 
 149.5 	   54.9 	   40.1 
 150.0 	   45.1 	   58.4 
 150.5 	   56.2 	   54.7 
 151.0 	   53.4 	   60.4 
 151.5 	   47.7 	   58.3 
 152.0 	   51.1 	   55.0 
 152.5 	   58.9 	   59.6 
 153.0 	   60.3 	   60.2 
 153.5 	   54.1 	   54.6 
 154.0 	   52.1 	   52.2 
 154.5 	   62.3 	   54.0 
 155.0 	   43.8 	   55.4 
 155.5 	   57.9 	   52.4 
 156.0 	   53.7 	   46.8 
 156.5 	   60.3 	   49.4 
 157.0 	   61.2 	   55.6 
 157.5 	   61.0 	   50.5 
 158.0 	   50.2 	   57.3 
 158.5 	   51.9 	   54.0 
 159.0 	   57.8 	   53.6 
 159.5 	   57.6 	   51.2 
 160.0 	   49.1 	   51.8 
 160.5 	   59.7 	   51.0 
 161.0 	   52.0 	   50.5 
 161.5 	   55.0 	   44.6 
 162.0 	   47.6 	   53.4 
 162.5 	   54.4 	   50.4 
 163.0 	   45.1 	   56.6 
 163.5 	   52.6 	   47.2 
 164.0 	   47.7 	   53.3 
 164.5 	   57.6 	   44.8 
 165.0 	   39.5 	   51.6 
 165.5 	   54.3 	   55.4 
 166.0 	   51.0 	   45.7 
 166.5 	   51.4 	   42.3 
 167.0 	   55.5 	   59.2 
 167.5 	   48.1 	   54.2 
 168.0 	   62.4 	   53.6 
 168.5 	   53.9 	   51.1 
 169.0 	   58.1 	   46.5 
 169.5 	   60.5 	   33.7 
 170.0 	   42.3 	   56.8 
 170.5 	   49.8 	   42.5 
 171.0 	   49.3 	   53.7 
 171.5 	   57.2 	   39.4 
 172.0 	   56.7 	   56.9 
 172.5 	   36.9 	   51.7 
 173.0 	   33.4 	   56.5 
 173.5 	   59.5 	   51.9 
 174.0 	   52.8 	   55.4 
 174.5 	   58.4 	   54.5 
 175.0 	   51.5 	   55.6 
 175.5 	   59.3 	   43.8 
 176.0 	   49.3 	   57.5 
 176.5 	   51.5 	   57.9 
 177.0 	   52.6 	   57.3 
 177.5 	   50.4 	   55.7 
 178.0 	   53.7 	   53.8 
 178.5 	   54.9 	   59.0 
 179.0 	   58.8 	   51.2 
 179.5 	   56.8 	   51.9 
 180.0 	   53.4 	   58.6 
 180.5 	   48.6 	   42.3 
 181.0 	   53.4 	   49.4 
 181.5 	   44.3 	   60.0 
 182.0 	   43.9 	   58.7 
 182.5 	   60.3 	   54.2 
 183.0 	   52.6 	   52.8 
 183.5 	   55.5 	   45.8 
 184.0 	   46.1 	   54.8 
 184.5 	   57.5 	   53.7 
 185.0 	   59.7 	   55.0 
 185.5 	   59.0 	   47.1 
 186.0 	   48.5 	   49.4 
 186.5 	   56.6 	   45.7 
 187.0 	   54.8 	   58.3 
 187.5 	   57.8 	   54.6 
 188.0 	   57.9 	   52.1 
 188.5 	   58.4 	   55.2 
 189.0 	   62.2 	   51.6 
 189.5 	   60.8 	   48.7 
 190.0 	   50.5 	   46.0 
 190.5 	   59.0 	   52.0 
 191.0 	   58.0 	   44.0 
 191.5 	   51.1 	   47.8 
 192.0 	   54.1 	   51.8 
 192.5 	   48.5 	   53.2 
 193.0 	   57.6 	   50.8 
 193.5 	   57.6 	   60.5 
 194.0 	   51.5 	   52.2 
 194.5 	   56.0 	   55.0 
 195.0 	   52.8 	   37.8 
 195.5 	   57.9 	   58.1 
 196.0 	   45.8 	   53.1 
 196.5 	   57.4 	   55.8 
 197.0 	   54.6 	   60.2 
 197.5 	   58.8 	   55.5 
 198.0 	   58.9 	   48.8 
 198.5 	   64.3 	   53.5 
 199.0 	   56.2 	   58.7 
 199.5 	   60.8 	   60.7 
 200.0 	   59.4 	   59.5 
 200.5 	   58.7 	   50.9 
 201.0 	   45.8 	   54.5 
 201.5 	   45.0 	   57.1 
 202.0 	   56.1 	   54.7 
 202.5 	   55.6 	   56.0 
 203.0 	   50.8 	   44.3 
 203.5 	   60.8 	   42.8 
 204.0 	   62.5 	   53.6 
 204.5 	   61.1 	   42.5 
 205.0 	   62.6 	   55.8 
 205.5 	   52.8 	   49.8 
 206.0 	   45.4 	   47.8 
 206.5 	   65.3 	   57.7 
 207.0 	   53.1 	   58.7 
 207.5 	   55.2 	   48.8 
 208.0 	   54.9 	   37.2 
 208.5 	   63.1 	   56.7 
 209.0 	   55.1 	   38.1 
 209.5 	   60.5 	   53.8 
 210.0 	   50.5 	   53.4 
 210.5 	   61.8 	   47.8 
 211.0 	   60.7 	   54.1 
 211.5 	   50.4 	   55.9 
 212.0 	   52.2 	   50.6 
 212.5 	   54.6 	   42.6 
 213.0 	   59.1 	   58.6 
 213.5 	   50.4 	   62.5 
 214.0 	   52.0 	   51.5 
 214.5 	   56.0 	   46.7 
 215.0 	   57.5 	   54.9 
 215.5 	   51.2 	   57.8 
 216.0 	   60.4 	   48.1 
 216.5 	   61.1 	   55.1 
 217.0 	   49.7 	   56.1 
 217.5 	   60.7 	   58.2 
 218.0 	   57.7 	   52.8 
 218.5 	   64.1 	   47.7 
 219.0 	   58.7 	   55.5 
 219.5 	   52.8 	   50.9 
 220.0 	   60.7 	   40.2 
 220.5 	   64.9 	   48.5 
 221.0 	   59.7 	   57.4 
 221.5 	   60.2 	   52.1 
 222.0 	   53.5 	   53.4 
 222.5 	   54.5 	   47.5 
 223.0 	   61.6 	   47.8 
 223.5 	   62.7 	   49.9 
 224.0 	   61.4 	   56.2 
 224.5 	   51.5 	   50.9 
 225.0 	   58.9 	   49.5 
 225.5 	   40.4 	   46.2 
 226.0 	   57.5 	   57.6 
 226.5 	   64.2 	   50.6 
 227.0 	   58.5 	   54.7 
 227.5 	   58.9 	   50.8 
 228.0 	   66.8 	   58.1 
 228.5 	   65.8 	   47.3 
 229.0 	   56.4 	   44.8 
 229.5 	   58.6 	   56.7 
 230.0 	   57.7 	   52.8 
 230.5 	   56.6 	   53.9 
 231.0 	   58.2 	   38.4 
 231.5 	   62.9 	   59.2 
 232.0 	   57.0 	   50.0 
 232.5 	   51.1 	   45.8 
 233.0 	   59.8 	   55.1 
 233.5 	   54.8 	   50.2 
 234.0 	   48.1 	   55.6 
 234.5 	   56.3 	   41.2 
 235.0 	   59.5 	   57.2 
 235.5 	   60.0 	   57.5 
 236.0 	   57.7 	   54.3 
 236.5 	   53.4 	   49.0 
 237.0 	   55.1 	   48.9 
 237.5 	   62.2 	   57.0 
 238.0 	   62.2 	   40.8 
 238.5 	   63.7 	   58.3 
 239.0 	   57.6 	   36.6 
 239.5 	   57.3 	   41.0 
 240.0 	   57.4 	   54.5 
 240.5 	   59.4 	   58.2 
 241.0 	   57.7 	   61.2 
 241.5 	   60.1 	   56.2 
 242.0 	   59.3 	   48.7 
 242.5 	   63.1 	   47.7 
 243.0 	   63.7 	   45.6 
 243.5 	   61.1 	   54.6 
 244.0 	   60.4 	   45.3 
 244.5 	   66.1 	   54.3 
 245.0 	   57.3 	   54.4 
 245.5 	   54.5 	   54.9 
 246.0 	   63.9 	   53.1 
 246.5 	   62.1 	   54.3 
 247.0 	   57.7 	   55.5 
 247.5 	   56.8 	   45.0 
 248.0 	   58.1 	   57.6 
 248.5 	   54.3 	   49.0 
 249.0 	   60.4 	   54.7 
 249.5 	   61.4 	   54.5 
 250.0 	   58.8 	   52.2 
 250.5 	   50.6 	   47.6 
 251.0 	   60.1 	   48.6 
 251.5 	   50.5 	   52.9 
 252.0 	   59.8 	   53.0 
 252.5 	   57.9 	   54.8 
 253.0 	   59.9 	   40.7 
 253.5 	   58.6 	   51.5 
 254.0 	   53.1 	   24.8 
 254.5 	   62.3 	   45.1 
 255.0 	   61.0 	   53.0 
 255.5 	   52.3 	   50.3 
 256.0 	   56.6 	   49.1 
 256.5 	   60.9 	   58.3 
 257.0 	   55.1 	   44.2 
 257.5 	   65.3 	   47.3 
 258.0 	   54.4 	   46.3 
 258.5 	   53.2 	   46.3 
 259.0 	   60.2 	   50.2 
 259.5 	   41.5 	   53.3 
 260.0 	   65.9 	   55.1 
 260.5 	   59.7 	   51.3 
 261.0 	   57.0 	   49.4 
 261.5 	   59.8 	   54.5 
 262.0 	   57.2 	   45.6 
 262.5 	   58.4 	   49.6 
 263.0 	   50.1 	   50.1 
 263.5 	   63.8 	   55.4 
 264.0 	   56.4 	   48.6 
 264.5 	   60.9 	   57.3 
 265.0 	   53.7 	   59.0 
 265.5 	   65.3 	   52.1 
 266.0 	   63.7 	   54.8 
 266.5 	   52.5 	   50.6 
 267.0 	   60.6 	   41.4 
 267.5 	   56.4 	   52.4 
 268.0 	   61.3 	   45.3 
 268.5 	   60.0 	   59.3 
 269.0 	   52.4 	   51.9 
 269.5 	   56.6 	   53.7 
 270.0 	   57.4 	   49.0 
 270.5 	   60.4 	   52.1 
 271.0 	   62.2 	   46.0 
 271.5 	   56.7 	   55.4 
 272.0 	   53.7 	   53.6 
 272.5 	   59.4 	   61.3 
 273.0 	   57.4 	   49.6 
 273.5 	   61.2 	   60.6 
 274.0 	   55.2 	   49.6 
 274.5 	   54.3 	   50.2 
 275.0 	   56.1 	   59.5 
 275.5 	   58.1 	   61.0 
 276.0 	   53.4 	   50.6 
 276.5 	   53.7 	   51.8 
 277.0 	   51.4 	   53.6 
 277.5 	   55.2 	   53.5 
 278.0 	   60.8 	   55.2 
 278.5 	   47.9 	   53.7 
 279.0 	   55.7 	   49.7 
 279.5 	   61.6 	   61.0 
 280.0 	   64.0 	   56.2 
 280.5 	   60.6 	   58.6 
 281.0 	   55.3 	   49.2 
 281.5 	   57.6 	   40.3 
 282.0 	   63.1 	   56.1 
 282.5 	   64.7 	   55.3 
 283.0 	   58.1 	   55.0 
 283.5 	   57.1 	   58.9 
 284.0 	   65.4 	   54.8 
 284.5 	   62.0 	   48.6 
 285.0 	   63.5 	   42.6 
 285.5 	   62.8 	   49.1 
 286.0 	   59.4 	   38.5 
 286.5 	   64.8 	   57.6 
 287.0 	   60.4 	   45.2 
 287.5 	   40.1 	   38.8 
 288.0 	   64.5 	   55.5 
 288.5 	   61.5 	   57.1 
 289.0 	   59.1 	   50.9 
 289.5 	   62.1 	   53.8 
 290.0 	   53.4 	   59.5 
 290.5 	   53.0 	   60.8 
 291.0 	   58.7 	   48.2 
 291.5 	   58.5 	   61.7 
 292.0 	   61.0 	   56.7 
 292.5 	   57.1 	   46.7 
 293.0 	   59.8 	   50.5 
 293.5 	   56.1 	   55.3 
 294.0 	   61.4 	   60.3 
 294.5 	   60.7 	   48.9 
 295.0 	   55.1 	   51.6 
 295.5 	   60.5 	   52.6 
 296.0 	   57.6 	   57.1 
 296.5 	   54.3 	   58.3 
 297.0 	   58.1 	   55.3 
 297.5 	   59.7 	   59.2 
 298.0 	   53.2 	   43.4 
 298.5 	   60.2 	   44.9 
 299.0 	   64.1 	   47.7 
 299.5 	   55.8 	   47.0 
 300.0 	   45.6 	   51.2 
 300.5 	   55.6 	   49.7 
 301.0 	   59.2 	   48.7 
 301.5 	   64.2 	   54.0 
 302.0 	   48.3 	   51.9 
 302.5 	   60.5 	   41.7 
 303.0 	   58.5 	   56.3 
 303.5 	   59.0 	   45.9 
 304.0 	   62.8 	   60.6 
 304.5 	   51.4 	   53.2 
 305.0 	   60.3 	   38.6 
 305.5 	   53.3 	   50.0 
 306.0 	   54.2 	   44.8 
 306.5 	   65.8 	   55.9 
 307.0 	   52.1 	   54.2 
 307.5 	   61.5 	   60.8 
 308.0 	   58.5 	   55.0 
 308.5 	   54.6 	   46.8 
 309.0 	   22.8 	   48.6 
 309.5 	   58.0 	   54.8 
 310.0 	   51.9 	   50.9 
 310.5 	   49.6 	   57.7 
 311.0 	   50.4 	   45.4 
 311.5 	   56.4 	   52.4 
 312.0 	   61.6 	   50.5 
 312.5 	   59.8 	   50.7 
 313.0 	   58.6 	   50.1 
 313.5 	   53.4 	   34.9 
 314.0 	   57.6 	   38.1 
 314.5 	   66.4 	   58.6 
 315.0 	   60.9 	   54.6 
 315.5 	   57.6 	   57.0 
 316.0 	   62.3 	   56.2 
 316.5 	   57.2 	   50.4 
 317.0 	   63.2 	   56.0 
 317.5 	   57.9 	   57.3 
 318.0 	   57.9 	   52.1 
 318.5 	   47.0 	   56.8 
 319.0 	   50.7 	   54.3 
 319.5 	   60.9 	   59.4 
 320.0 	   58.1 	   52.9 
 320.5 	   51.3 	   45.3 
 321.0 	   58.8 	   57.5 
 321.5 	   57.8 	   51.1 
 322.0 	   55.5 	   55.7 
 322.5 	   59.4 	   53.2 
 323.0 	   62.0 	   44.3 
 323.5 	   62.3 	   45.7 
 324.0 	   58.3 	   53.5 
 324.5 	   56.9 	   52.5 
 325.0 	   55.2 	   57.5 
 325.5 	   64.9 	   59.4 
 326.0 	   62.4 	   50.4 
 326.5 	   63.4 	   55.9 
 327.0 	   46.4 	   47.9 
 327.5 	   55.4 	   50.1 
 328.0 	   63.9 	   56.2 
 328.5 	   54.9 	   57.0 
 329.0 	   49.5 	   43.7 
 329.5 	   47.6 	   56.4 
 330.0 	   54.4 	   55.2 
 330.5 	   60.1 	   57.9 
 331.0 	   56.2 	   46.1 
 331.5 	   64.7 	   50.4 
 332.0 	   62.9 	   54.7 
 332.5 	   59.2 	   54.9 
 333.0 	   63.2 	   54.0 
 333.5 	   56.9 	   53.2 
 334.0 	   51.7 	   47.7 
 334.5 	   56.5 	   56.9 
 335.0 	   47.5 	   54.3 
 335.5 	   62.2 	   49.4 
 336.0 	   63.9 	   44.3 
 336.5 	   58.3 	   52.8 
 337.0 	   60.4 	   58.7 
 337.5 	   50.5 	   48.0 
 338.0 	   58.8 	   46.6 
 338.5 	   44.2 	   53.7 
 339.0 	   56.7 	   50.4 
 339.5 	   51.0 	   46.2 
 340.0 	   58.9 	   51.2 
 340.5 	   49.3 	   57.2 
 341.0 	   60.9 	   50.2 
 341.5 	   62.5 	   48.0 
 342.0 	   48.1 	   54.3 
 342.5 	   59.1 	   54.1 
 343.0 	   41.0 	   59.1 
 343.5 	   62.6 	   44.8 
 344.0 	   53.5 	   44.9 
 344.5 	   56.9 	   52.0 
 345.0 	   57.7 	   55.7 
 345.5 	   59.1 	   54.2 
 346.0 	   52.0 	   51.4 
 346.5 	   49.9 	   54.2 
 347.0 	   54.2 	   53.4 
 347.5 	   62.4 	   45.4 
 348.0 	   57.0 	   47.6 
 348.5 	   49.4 	   43.7 
 349.0 	   61.1 	   49.7 
 349.5 	   54.4 	   42.0 
 350.0 	   53.6 	   57.6 
 350.5 	   56.7 	   52.0 
 351.0 	   51.4 	   54.5 
 351.5 	   56.2 	   45.1 
 352.0 	   57.1 	   48.0 
 352.5 	   59.8 	   41.9 
 353.0 	   54.1 	   56.4 
 353.5 	   56.7 	   54.0 
 354.0 	   57.1 	   46.9 
 354.5 	   57.8 	   53.8 
 355.0 	   57.2 	   54.9 
 355.5 	   58.7 	   46.3 
 356.0 	   51.8 	   51.1 
 356.5 	   60.0 	   55.0 
 357.0 	   64.4 	   56.1 
 357.5 	   61.0 	   42.0 
 358.0 	   60.4 	   57.3 
 358.5 	   57.0 	   54.0 
 359.0 	   63.8 	   34.7 
 359.5 	   51.8 	   47.5 
 360.0 	   65.7 	   50.2 
 360.5 	   55.9 	   53.6 
 361.0 	   62.7 	   53.4 
 361.5 	   51.8 	   59.7 
 362.0 	   61.9 	   52.2 
 362.5 	   57.2 	   51.8 
 363.0 	   61.7 	   53.5 
 363.5 	   54.3 	   50.7 
 364.0 	   56.7 	   51.3 
 364.5 	   52.6 	   53.3 
 365.0 	   62.0 	   42.8 
 365.5 	   62.4 	   54.1 
 366.0 	   60.9 	   53.3 
 366.5 	   47.4 	   56.8 
 367.0 	   56.4 	   57.4 
 367.5 	   44.3 	   49.8 
 368.0 	   59.5 	   51.5 
 368.5 	   58.5 	   55.9 
 369.0 	   56.7 	   57.0 
 369.5 	   57.7 	   45.4 
 370.0 	   57.2 	   50.2 
 370.5 	   57.0 	   47.5 
 371.0 	   52.8 	   55.8 
 371.5 	   51.5 	   54.8 
 372.0 	   60.7 	   54.1 
 372.5 	   54.9 	   50.6 
 373.0 	   59.6 	   58.5 
 373.5 	   58.4 	   55.6 
 374.0 	   64.3 	   45.2 
 374.5 	   49.5 	   39.3 
 375.0 	   65.6 	   48.7 
 375.5 	   57.8 	   53.2 
 376.0 	   58.1 	   50.8 
 376.5 	   43.0 	   44.2 
 377.0 	   61.7 	   51.2 
 377.5 	   50.6 	   49.6 
 378.0 	   60.8 	   51.9 
 378.5 	   49.9 	   53.9 
 379.0 	   54.1 	   55.7 
 379.5 	   47.0 	   37.6 
 380.0 	   59.7 	   56.4 
 380.5 	   62.1 	   35.4 
 381.0 	   39.9 	   51.7 
 381.5 	   54.4 	   44.8 
 382.0 	   59.1 	   41.4 
 382.5 	   61.6 	   51.5 
 383.0 	   54.4 	   60.0 
 383.5 	   52.9 	   52.2 
 384.0 	   55.7 	   53.3 
 384.5 	   60.0 	   49.5 
 385.0 	   56.2 	   38.9 
 385.5 	   56.3 	   57.1 
 386.0 	   59.5 	   58.4 
 386.5 	   48.1 	   45.5 
 387.0 	   37.2 	   58.3 
 387.5 	   56.9 	   41.3 
 388.0 	   57.7 	   50.1 
