 136.5 	   65.2 	   54.8 
 137.0 	   66.5 	   53.3 
 137.5 	   69.3 	   52.4 
 138.0 	   67.1 	   55.2 
 138.5 	   68.6 	   41.1 
 139.0 	   65.9 	   48.1 
 139.5 	   66.2 	   50.6 
 140.0 	   66.9 	   49.8 
 140.5 	   67.7 	   50.4 
 141.0 	   53.3 	   43.6 
 141.5 	   68.2 	   47.7 
 142.0 	   60.1 	   61.7 
 142.5 	   66.0 	   54.4 
 143.0 	   57.1 	   57.5 
 143.5 	   65.6 	   57.1 
 144.0 	   64.1 	   54.1 
 144.5 	   56.7 	   55.9 
 145.0 	   64.2 	   61.9 
 145.5 	   63.1 	   57.4 
 146.0 	   55.4 	   51.6 
 146.5 	   62.7 	   55.9 
 147.0 	   57.4 	   44.6 
 147.5 	   58.1 	   47.6 
 148.0 	   62.7 	   62.5 
 148.5 	   62.2 	   55.2 
 149.0 	   45.1 	   57.5 
 149.5 	   64.0 	   60.8 
 150.0 	   63.8 	   53.5 
 150.5 	   59.9 	   59.1 
 151.0 	   51.4 	   57.8 
 151.5 	   61.2 	   56.1 
 152.0 	   63.4 	   37.1 
 152.5 	   36.0 	   57.6 
 153.0 	   64.4 	   55.8 
 153.5 	   62.0 	   52.0 
 154.0 	   65.9 	   53.9 
 154.5 	   56.5 	   54.8 
 155.0 	   39.8 	   55.9 
 155.5 	   56.0 	   56.8 
 156.0 	   62.7 	   58.1 
 156.5 	   57.6 	   57.5 
 157.0 	   51.2 	   56.7 
 157.5 	   54.5 	   53.3 
 158.0 	   60.8 	   53.6 
 158.5 	   38.1 	   60.5 
 159.0 	   64.3 	   51.7 
 159.5 	   58.9 	   54.8 
 160.0 	   51.0 	   51.1 
 160.5 	   50.7 	   54.1 
 161.0 	   61.9 	   55.7 
 161.5 	   61.7 	   55.4 
 162.0 	   63.2 	   57.5 
 162.5 	   61.6 	   58.9 
 163.0 	   53.2 	   54.5 
 163.5 	   58.0 	   50.9 
 164.0 	   56.4 	   55.4 
 164.5 	   50.0 	   60.1 
 165.0 	   60.1 	   50.8 
 165.5 	   60.6 	   51.2 
 166.0 	   62.7 	   50.3 
 166.5 	   56.3 	   55.8 
 167.0 	   54.1 	   56.1 
 167.5 	   54.5 	   56.6 
 168.0 	   63.6 	   51.2 
 168.5 	   47.5 	   57.9 
 169.0 	   53.7 	   56.1 
 169.5 	   60.1 	   54.5 
 170.0 	   64.1 	   54.8 
 170.5 	   60.0 	   53.6 
 171.0 	   61.2 	   55.5 
 171.5 	   43.1 	   57.3 
 172.0 	   65.2 	   57.0 
 172.5 	   51.1 	   53.3 
 173.0 	   61.6 	   56.4 
 173.5 	   59.1 	   52.7 
 174.0 	   64.1 	   39.3 
 174.5 	   65.3 	   55.0 
 175.0 	   54.4 	   55.5 
 175.5 	   56.2 	   53.6 
 176.0 	   54.2 	   58.0 
 176.5 	   62.9 	   56.5 
 177.0 	   55.5 	   56.9 
 177.5 	   56.7 	   58.3 
 178.0 	   61.6 	   58.9 
 178.5 	   54.4 	   57.0 
 179.0 	   58.6 	   52.3 
 179.5 	   59.9 	   56.3 
 180.0 	   45.7 	   52.9 
 180.5 	   61.3 	   45.3 
 181.0 	   57.0 	   59.8 
 181.5 	   57.6 	   59.6 
 182.0 	   62.4 	   55.7 
 182.5 	   60.5 	   42.3 
 183.0 	   54.6 	   60.1 
 183.5 	   46.6 	   46.8 
 184.0 	   60.5 	   44.5 
 184.5 	   60.4 	   52.0 
 185.0 	   60.0 	   45.5 
 185.5 	   59.6 	   45.3 
 186.0 	   65.3 	   60.2 
 186.5 	   60.7 	   62.5 
 187.0 	   46.9 	   41.4 
 187.5 	   61.3 	   51.8 
 188.0 	   51.0 	   47.9 
 188.5 	   55.5 	   55.4 
 189.0 	   63.0 	   50.0 
 189.5 	   50.9 	   48.1 
 190.0 	   60.7 	   58.1 
 190.5 	   61.7 	   55.4 
 191.0 	   58.6 	   53.7 
 191.5 	   53.4 	   62.0 
 192.0 	   58.3 	   54.0 
 192.5 	   58.6 	   57.2 
 193.0 	   55.6 	   62.2 
 193.5 	   58.6 	   56.3 
 194.0 	   56.0 	   55.6 
 194.5 	   60.9 	   42.3 
 195.0 	   60.2 	   50.0 
 195.5 	   54.6 	   49.2 
 196.0 	   63.0 	   47.8 
 196.5 	   59.5 	   53.4 
 197.0 	   61.2 	   47.1 
 197.5 	   59.1 	   61.2 
 198.0 	   60.0 	   48.3 
 198.5 	   57.0 	   50.9 
 199.0 	   62.2 	   53.3 
 199.5 	   52.5 	   58.2 
 200.0 	   59.6 	   53.8 
 200.5 	   54.2 	   57.8 
 201.0 	   58.1 	   55.4 
 201.5 	   57.1 	   56.5 
 202.0 	   60.2 	   56.8 
 202.5 	   48.2 	   51.8 
 203.0 	   60.7 	   49.5 
 203.5 	   56.9 	   56.5 
 204.0 	   60.7 	   48.9 
 204.5 	   64.2 	   54.4 
 205.0 	   58.8 	   50.9 
 205.5 	   53.1 	   60.6 
 206.0 	   62.9 	   61.2 
 206.5 	   52.4 	   48.8 
 207.0 	   60.7 	   55.0 
 207.5 	   56.4 	   53.5 
 208.0 	   59.8 	   58.2 
 208.5 	   54.4 	   57.1 
 209.0 	   57.9 	   48.2 
 209.5 	   59.9 	   46.1 
 210.0 	   48.8 	   46.6 
 210.5 	   62.8 	   49.8 
 211.0 	   44.9 	   49.5 
 211.5 	   62.9 	   45.2 
 212.0 	   57.5 	   53.1 
 212.5 	   53.1 	   60.1 
 213.0 	   56.0 	   54.9 
 213.5 	   57.0 	   54.8 
 214.0 	   56.5 	   56.0 
 214.5 	   61.2 	   47.2 
 215.0 	   58.7 	   59.0 
 215.5 	   52.1 	   50.4 
 216.0 	   58.4 	   54.8 
 216.5 	   55.2 	   56.2 
 217.0 	   53.7 	   58.6 
 217.5 	   45.2 	   51.7 
 218.0 	   54.6 	   61.5 
 218.5 	   58.6 	   62.2 
 219.0 	   63.4 	   57.7 
 219.5 	   42.9 	   56.3 
 220.0 	   62.7 	   40.8 
 220.5 	   53.0 	   57.2 
 221.0 	   53.7 	   55.3 
 221.5 	   58.0 	   52.5 
 222.0 	   48.4 	   48.8 
 222.5 	   61.6 	   52.3 
 223.0 	   54.3 	   53.2 
 223.5 	   58.2 	   56.8 
 224.0 	   62.3 	   47.6 
 224.5 	   62.2 	   44.4 
 225.0 	   60.7 	   58.4 
 225.5 	   56.2 	   51.3 
 226.0 	   59.9 	   58.9 
 226.5 	   62.7 	   60.9 
 227.0 	   44.3 	   42.6 
 227.5 	   21.7 	   56.8 
 228.0 	   62.1 	   52.9 
 228.5 	   61.4 	   56.9 
 229.0 	   58.1 	   59.7 
 229.5 	   38.2 	   56.8 
 230.0 	   63.6 	   57.1 
 230.5 	   56.8 	   56.6 
 231.0 	   62.6 	   58.6 
 231.5 	   52.8 	   58.8 
 232.0 	   46.7 	   42.3 
 232.5 	   59.4 	   55.6 
 233.0 	   59.0 	   54.9 
 233.5 	   58.3 	   57.3 
 234.0 	   56.1 	   55.5 
 234.5 	   57.1 	   52.3 
 235.0 	   52.3 	   54.2 
 235.5 	   58.0 	   56.6 
 236.0 	   64.1 	   52.2 
 236.5 	   63.7 	   36.1 
 237.0 	   61.9 	   60.4 
 237.5 	   50.4 	   54.2 
 238.0 	   64.7 	   51.5 
 238.5 	   58.6 	   53.8 
 239.0 	   62.9 	   48.9 
 239.5 	   54.0 	   48.6 
 240.0 	   59.6 	   55.6 
 240.5 	   62.3 	   53.7 
 241.0 	   53.8 	   52.0 
 241.5 	   59.9 	   59.7 
 242.0 	   59.1 	   55.3 
 242.5 	   58.0 	   36.2 
 243.0 	   59.6 	   48.8 
 243.5 	   52.4 	   35.3 
 244.0 	   60.8 	   53.6 
 244.5 	   62.5 	   55.6 
 245.0 	   44.1 	   56.4 
 245.5 	   44.0 	   53.1 
 246.0 	   61.7 	   40.0 
 246.5 	   62.4 	   54.8 
 247.0 	   58.8 	   57.5 
 247.5 	   51.1 	   52.5 
 248.0 	   56.6 	   47.0 
 248.5 	   59.1 	   59.3 
 249.0 	   52.2 	   53.5 
 249.5 	   46.3 	   51.9 
 250.0 	   61.4 	   60.8 
 250.5 	   60.1 	   52.5 
 251.0 	   63.2 	   55.0 
 251.5 	   57.4 	   59.0 
 252.0 	   54.6 	   49.0 
 252.5 	   56.9 	   53.7 
 253.0 	   51.9 	   58.6 
 253.5 	   56.1 	   61.2 
 254.0 	   65.2 	   55.6 
 254.5 	   63.5 	   57.1 
 255.0 	   58.8 	   56.1 
 255.5 	   58.8 	   61.4 
 256.0 	   60.4 	   50.1 
 256.5 	   54.5 	   60.2 
 257.0 	   50.7 	   49.6 
 257.5 	   41.2 	   55.0 
 258.0 	   65.7 	   60.6 
 258.5 	   57.9 	   52.9 
 259.0 	   52.5 	   55.1 
 259.5 	   48.5 	   56.7 
 260.0 	   59.9 	   56.2 
 260.5 	   60.3 	   56.2 
 261.0 	   56.7 	   46.4 
 261.5 	   50.8 	   58.3 
 262.0 	   64.3 	   45.8 
 262.5 	   63.1 	   55.1 
 263.0 	   63.7 	   58.9 
 263.5 	   48.1 	   53.5 
 264.0 	   62.5 	   52.5 
 264.5 	   57.9 	   43.8 
 265.0 	   54.5 	   60.0 
 265.5 	   54.2 	   49.7 
 266.0 	   61.4 	   54.5 
 266.5 	   59.2 	   41.9 
 267.0 	   57.4 	   60.0 
 267.5 	   56.1 	   38.8 
 268.0 	   59.0 	   52.1 
 268.5 	   57.9 	   56.7 
 269.0 	   57.2 	   51.5 
 269.5 	   61.0 	   46.2 
 270.0 	   63.2 	   56.6 
 270.5 	   56.3 	   59.2 
 271.0 	   54.7 	   51.7 
 271.5 	   45.5 	   60.0 
 272.0 	   54.9 	   49.0 
 272.5 	   60.4 	   59.5 
 273.0 	   47.0 	   52.8 
 273.5 	   51.0 	   59.2 
 274.0 	   58.6 	   48.8 
 274.5 	   62.7 	   58.0 
 275.0 	   55.8 	   52.0 
 275.5 	   58.2 	   60.8 
 276.0 	   67.7 	   55.5 
 276.5 	   60.0 	   55.3 
 277.0 	   57.3 	   57.6 
 277.5 	   57.1 	   56.4 
 278.0 	   62.3 	   55.3 
 278.5 	   56.1 	   56.2 
 279.0 	   50.5 	   47.3 
 279.5 	   55.6 	   57.1 
 280.0 	   60.9 	   61.9 
 280.5 	   57.9 	   61.3 
 281.0 	   59.5 	   55.9 
 281.5 	   58.5 	   61.4 
 282.0 	   66.5 	   54.8 
 282.5 	   61.6 	   54.9 
 283.0 	   60.4 	   56.3 
 283.5 	   59.7 	   53.1 
 284.0 	   63.1 	   50.6 
 284.5 	   59.0 	   54.0 
 285.0 	   48.2 	   58.7 
 285.5 	   59.8 	   58.8 
 286.0 	   63.1 	   57.0 
 286.5 	   64.0 	   54.3 
 287.0 	   53.8 	   57.8 
 287.5 	   54.6 	   59.5 
 288.0 	   62.0 	   55.0 
 288.5 	   58.0 	   47.1 
 289.0 	   56.6 	   57.0 
 289.5 	   42.2 	   42.1 
 290.0 	   65.0 	   61.0 
 290.5 	   55.8 	   54.5 
 291.0 	   57.3 	   40.3 
 291.5 	   56.8 	   60.6 
 292.0 	   65.8 	   58.0 
 292.5 	   59.1 	   38.1 
 293.0 	   61.9 	   53.0 
 293.5 	   48.6 	   54.7 
 294.0 	   60.9 	   58.6 
 294.5 	   59.9 	   50.4 
 295.0 	   53.5 	   54.3 
 295.5 	   52.7 	   42.9 
 296.0 	   58.6 	   52.0 
 296.5 	   62.2 	   58.8 
 297.0 	   56.6 	   56.7 
 297.5 	   55.4 	   53.2 
 298.0 	   60.3 	   53.0 
 298.5 	   60.3 	   58.3 
 299.0 	   62.8 	   55.6 
 299.5 	   54.9 	   59.4 
 300.0 	   56.9 	   53.6 
 300.5 	   43.3 	   52.0 
 301.0 	   56.5 	   57.0 
 301.5 	   59.6 	   59.4 
 302.0 	   60.5 	   55.8 
 302.5 	   63.6 	   55.1 
 303.0 	   57.6 	   52.7 
 303.5 	   60.3 	   56.7 
 304.0 	   56.3 	   59.6 
 304.5 	   60.1 	   47.4 
 305.0 	   58.3 	   58.0 
 305.5 	   55.0 	   52.8 
 306.0 	   63.7 	   61.7 
 306.5 	   62.7 	   57.6 
 307.0 	   59.8 	   53.2 
 307.5 	   56.2 	   59.8 
 308.0 	   65.3 	   54.2 
 308.5 	   62.4 	   54.1 
 309.0 	   58.9 	   57.7 
 309.5 	   54.3 	   60.2 
 310.0 	   61.3 	   57.3 
 310.5 	   58.7 	   52.2 
 311.0 	   60.9 	   51.3 
 311.5 	   55.2 	   59.2 
 312.0 	   64.9 	   51.9 
 312.5 	   57.3 	   60.3 
 313.0 	   54.4 	   52.3 
 313.5 	   56.5 	   57.1 
 314.0 	   62.7 	   55.5 
 314.5 	   56.2 	   48.6 
 315.0 	   57.4 	   58.7 
 315.5 	   48.1 	   46.0 
 316.0 	   62.6 	   53.6 
 316.5 	   64.1 	   45.7 
 317.0 	   54.9 	   55.1 
 317.5 	   63.1 	   58.8 
 318.0 	   56.4 	   54.0 
 318.5 	   58.5 	   50.6 
 319.0 	   59.3 	   59.0 
 319.5 	   51.7 	   55.9 
 320.0 	   62.7 	   56.4 
 320.5 	   64.5 	   53.6 
 321.0 	   51.2 	   51.9 
 321.5 	   62.8 	   52.8 
 322.0 	   65.2 	   58.4 
 322.5 	   61.1 	   53.6 
 323.0 	   53.3 	   62.6 
 323.5 	   51.7 	   59.8 
 324.0 	   64.4 	   58.2 
 324.5 	   56.1 	   55.9 
 325.0 	   61.1 	   53.7 
 325.5 	   49.1 	   62.1 
 326.0 	   63.8 	   47.8 
 326.5 	   59.2 	   55.5 
 327.0 	   54.1 	   56.2 
 327.5 	   56.3 	   44.2 
 328.0 	   65.8 	   53.2 
 328.5 	   59.8 	   52.9 
 329.0 	   53.6 	   50.0 
 329.5 	   49.1 	   52.3 
 330.0 	   53.5 	   48.5 
 330.5 	   60.4 	   60.9 
 331.0 	   47.2 	   54.6 
 331.5 	   57.7 	   52.4 
 332.0 	   65.7 	   59.1 
 332.5 	   58.1 	   58.2 
 333.0 	   49.3 	   58.3 
 333.5 	   61.1 	   53.0 
 334.0 	   54.4 	   54.3 
 334.5 	   56.7 	   53.6 
 335.0 	   59.3 	   56.8 
 335.5 	   56.4 	   60.9 
 336.0 	   56.1 	   47.4 
 336.5 	   55.6 	   59.9 
 337.0 	   55.9 	   56.6 
 337.5 	   50.6 	   45.7 
 338.0 	   62.2 	   43.6 
 338.5 	   57.2 	   59.9 
 339.0 	   53.2 	   58.1 
 339.5 	   58.6 	   47.2 
 340.0 	   61.7 	   61.0 
 340.5 	   59.4 	   51.2 
 341.0 	   45.4 	   52.0 
 341.5 	   51.8 	   52.1 
 342.0 	   63.5 	   56.7 
 342.5 	   57.7 	   55.6 
 343.0 	   56.9 	   61.0 
 343.5 	   41.9 	   55.6 
 344.0 	   62.8 	   57.6 
 344.5 	   61.5 	   56.0 
 345.0 	   58.5 	   57.4 
 345.5 	   39.0 	   56.8 
 346.0 	   67.3 	   61.1 
 346.5 	   55.0 	   50.7 
 347.0 	   52.6 	   55.7 
 347.5 	   55.6 	   53.9 
 348.0 	   64.1 	   52.3 
 348.5 	   58.9 	   62.6 
 349.0 	   46.4 	   63.9 
 349.5 	   52.7 	   54.2 
 350.0 	   67.6 	   61.8 
 350.5 	   58.1 	   57.0 
 351.0 	   51.9 	   61.3 
 351.5 	   56.8 	   52.8 
 352.0 	   63.9 	   49.8 
 352.5 	   62.1 	   55.7 
 353.0 	   56.0 	   46.8 
 353.5 	   61.2 	   46.0 
 354.0 	   65.2 	   60.9 
 354.5 	   58.8 	   55.5 
 355.0 	   58.1 	   60.9 
 355.5 	   52.3 	   55.6 
 356.0 	   63.9 	   59.6 
 356.5 	   59.3 	   56.8 
 357.0 	   43.8 	   54.2 
 357.5 	   53.1 	   55.2 
 358.0 	   64.3 	   54.1 
 358.5 	   61.7 	   52.4 
 359.0 	   59.7 	   49.6 
 359.5 	   60.9 	   39.8 
 360.0 	   65.0 	   51.2 
 360.5 	   58.8 	   53.9 
 361.0 	   55.9 	   56.5 
 361.5 	   50.8 	   53.9 
 362.0 	   65.5 	   59.6 
 362.5 	   52.8 	   59.5 
 363.0 	   45.4 	   52.1 
 363.5 	   46.3 	   54.3 
 364.0 	   59.9 	   61.1 
 364.5 	   51.6 	   52.9 
 365.0 	   45.7 	   59.0 
 365.5 	   57.8 	   55.7 
 366.0 	   59.6 	   50.6 
 366.5 	   60.7 	   51.8 
 367.0 	   52.5 	   56.2 
 367.5 	   56.2 	   54.5 
 368.0 	   64.0 	   45.0 
 368.5 	   59.9 	   54.2 
 369.0 	   54.6 	   57.7 
 369.5 	   47.3 	   51.3 
 370.0 	   65.8 	   57.1 
 370.5 	   58.2 	   53.7 
 371.0 	   54.2 	   59.4 
 371.5 	   53.1 	   51.1 
 372.0 	   66.5 	   50.8 
 372.5 	   52.4 	   48.6 
 373.0 	   52.5 	   43.5 
 373.5 	   40.8 	   54.7 
 374.0 	   64.5 	   54.3 
 374.5 	   58.1 	   59.1 
 375.0 	   59.7 	   59.1 
 375.5 	   35.6 	   50.7 
 376.0 	   64.6 	   62.1 
 376.5 	   51.0 	   57.5 
 377.0 	   60.4 	   58.3 
 377.5 	   60.5 	   51.2 
 378.0 	   66.4 	   55.8 
 378.5 	   56.8 	   61.7 
 379.0 	   51.1 	   47.7 
 379.5 	   57.6 	   53.8 
 380.0 	   66.5 	   52.7 
 380.5 	   54.0 	   39.7 
 381.0 	   60.6 	   55.0 
 381.5 	   55.2 	   53.9 
 382.0 	   67.0 	   60.9 
 382.5 	   54.0 	   59.7 
 383.0 	   54.7 	   55.5 
 383.5 	   56.9 	   46.8 
 384.0 	   63.2 	   55.3 
 384.5 	   54.1 	   60.4 
 385.0 	   56.6 	   58.9 
 385.5 	   53.1 	   52.9 
 386.0 	   63.4 	   56.4 
 386.5 	   60.5 	   53.6 
 387.0 	   57.8 	   59.5 
 387.5 	   63.2 	   44.7 
 388.0 	   66.1 	   58.5 
