 Units: T (K), Cp (kJ/kmole/K), H and H0 (MJ/kmole)

        S  (kJ/kmole/K), -(G-H0)/T (kJ/kmole/K)




 H         T           Cp        H        S         G    -(G-H0)/T
------------------------------------------------------------------
        3500.000    57.076   -87.049   295.120 -1119.968   250.892
        3600.000    57.288   -81.330   296.731 -1149.561   252.143
        3700.000    57.487   -75.591   298.303 -1179.313   253.369
        3800.000    57.676   -69.833   299.839 -1209.220   254.572
        3900.000    57.855   -64.057   301.339 -1239.280   255.752
        4000.000    58.026   -58.262   302.806 -1269.487   256.910
        4100.000    58.189   -52.452   304.241 -1299.840   258.047
        4200.000    58.346   -46.625   305.645 -1330.334   259.163
        4300.000    58.496   -40.783   307.020 -1360.968   260.260
        4400.000    58.641   -34.926   308.366 -1391.737   261.339
        4500.000    58.781   -29.055   309.686 -1422.640   262.398
        4600.000    58.916   -23.170   310.979 -1453.674   263.440
        4700.000    59.047   -17.272   312.248 -1484.835   264.465
        4800.000    59.173   -11.361   313.492 -1516.122   265.474
        4900.000    59.294    -5.437   314.713 -1547.533   266.466
        5000.000    59.411      .498   315.912 -1579.064   267.443

 H0=  -241.848





 O         T           Cp        H        S         G    -(G-H0)/T
------------------------------------------------------------------
         298.000    21.899   249.192   160.933   201.234   160.933
         400.000    21.500   251.404   167.319   184.476   161.789
         500.000    21.256   253.540   172.088   167.496   163.391
         600.000    21.113   255.658   175.950   150.088   165.172
         700.000    21.032   257.765   179.197   132.327   166.950
         800.000    20.986   259.866   182.003   114.264   168.660
         900.000    20.951   261.963   184.472    95.937   170.283
        1000.000    20.915   264.056   186.678    77.378   171.814
        1100.000    20.897   266.147   188.671    58.609   173.257
        1200.000    20.881   268.235   190.488    39.650   174.618
        1300.000    20.867   270.323   192.159    20.516   175.904
        1400.000    20.854   272.409   193.705     1.222   177.121
        1500.000    20.843   274.494   195.143   -18.221   178.275
        1600.000    20.834   276.578   196.488   -37.804   179.372
        1700.000    20.827   278.661   197.751   -57.516   180.416
        1800.000    20.822   280.743   198.941   -77.351   181.413
        1900.000    20.819   282.825   200.067   -97.302   182.365
        2000.000    20.819   284.907   201.135  -117.363   183.277
        2100.000    20.821   286.989   202.151  -137.528   184.152
        2200.000    20.825   289.071   203.119  -157.791   184.992
        2300.000    20.831   291.154   204.045  -178.150   185.801
        2400.000    20.840   293.238   204.932  -198.599   186.580
        2500.000    20.851   295.322   205.783  -219.135   187.331
        2600.000    20.865   297.408   206.601  -239.755   188.056
        2700.000    20.881   299.495   207.389  -260.454   188.758
        2800.000    20.899   301.584   208.148  -281.231   189.437
        2900.000    20.920   303.675   208.882  -302.083   190.095
        3000.000    20.944   305.768   209.592  -323.007   190.733
        3100.000    20.969   307.864   210.279  -344.001   191.352
        3200.000    20.997   309.962   210.945  -365.062   191.954
        3300.000    21.028   312.063   211.592  -386.189   192.540
        3400.000    21.060   314.168   212.220  -407.380   193.109
        3500.000    21.095   316.276   212.831  -428.633   193.664
        3600.000    21.132   318.387   213.426  -449.946   194.205
        3700.000    21.171   320.502   214.005  -471.317   194.732
        3800.000    21.212   322.621   214.570  -492.746   195.247
        3900.000    21.254   324.744   215.122  -514.231   195.749
        4000.000    21.298   326.872   215.661  -535.770   196.240
        4100.000    21.344   329.004   216.187  -557.362   196.721
        4200.000    21.392   331.141   216.702  -579.007   197.190
        4300.000    21.440   333.283   217.206  -600.703   197.650
        4400.000    21.490   335.429   217.699  -622.448   198.100
        4500.000    21.541   337.581   218.183  -644.242   198.541
        4600.000    21.593   339.737   218.657  -666.084   198.973
        4700.000    21.645   341.899   219.122  -687.973   199.397
        4800.000    21.698   344.066   219.578  -709.908   199.812
        4900.000    21.752   346.239   220.026  -731.888   200.220
        5000.000    21.805   348.417   220.466  -753.913   200.621

 H0=   249.192





 O2        T           Cp        H        S         G    -(G-H0)/T
------------------------------------------------------------------
         298.000    29.314     -.005   205.027   -61.103   205.027
         400.000    30.210     3.030   213.781   -82.482   206.192
         500.000    31.114     6.096   220.619  -104.213   208.416
         600.000    32.030     9.253   226.372  -126.570   210.941
         700.000    32.927    12.502   231.378  -149.463   213.511
         800.000    33.757    15.837   235.830  -172.827   216.027
         900.000    34.454    19.249   239.848  -196.614   218.454
        1000.000    34.935    22.720   243.505  -220.785   220.779
        1100.000    35.270    26.231   246.850  -245.305   223.000
        1200.000    35.592    29.774   249.933  -270.146   225.117
        1300.000    35.903    33.349   252.794  -295.284   227.138
        1400.000    36.202    36.954   255.466  -320.699   229.067
        1500.000    36.490    40.589   257.974  -346.372   230.911
        1600.000    36.768    44.252   260.338  -372.289   232.677
        1700.000    37.036    47.942   262.575  -398.435   234.371
        1800.000    37.295    51.659   264.699  -424.800   235.997
        1900.000    37.546    55.401   266.722  -451.372   237.561
        2000.000    37.788    59.167   268.654  -478.141   239.068
        2100.000    38.023    62.958   270.504  -505.100   240.521
        2200.000    38.250    66.772   272.278  -532.239   241.925
        2300.000    38.470    70.608   273.983  -559.553   243.282
        2400.000    38.684    74.465   275.625  -587.034   244.595
        2500.000    38.891    78.344   277.208  -614.676   245.868
        2600.000    39.093    82.244   278.737  -642.474   247.103
        2700.000    39.289    86.163   280.216  -670.422   248.302
        2800.000    39.479    90.101   281.649  -698.515   249.468
        2900.000    39.665    94.058   283.037  -726.750   250.602
        3000.000    39.846    98.034   284.385  -755.121   251.705
        3100.000    40.022   102.027   285.695  -783.626   252.781
        3200.000    40.194   106.038   286.968  -812.259   253.829
        3300.000    40.362   110.066   288.207  -841.018   254.852
        3400.000    40.526   114.111   289.415  -869.900   255.851
        3500.000    40.686   118.171   290.592  -898.900   256.827
        3600.000    40.842   122.248   291.740  -928.017   257.781
        3700.000    40.994   126.339   292.861  -957.247   258.714
        3800.000    41.142   130.446   293.956  -986.588   259.627
        3900.000    41.287   134.568   295.027 -1016.038   260.521
        4000.000    41.428   138.704   296.074 -1045.593   261.397
        4100.000    41.566   142.853   297.099 -1075.252   262.255
        4200.000    41.700   147.017   298.102 -1105.012   263.097
        4300.000    41.830   151.193   299.085 -1134.872   263.922
        4400.000    41.956   155.382   300.048 -1164.828   264.733
        4500.000    42.079   159.584   300.992 -1194.881   265.528
        4600.000    42.197   163.798   301.918 -1225.026   266.309
        4700.000    42.311   168.024   302.827 -1255.264   267.076
        4800.000    42.421   172.260   303.719 -1285.591   267.830
