%t	pwall	u1	v1	p1
0.0196	100158.776726563	45.9427112088188	1.16678855992669	101644.176247602
0.01962	100164.574695313	49.6209628906815	0.647403718944365	101665.030253036
0.01964	100164.219335938	53.2540153857202	0.206804501460897	101669.098887601
0.01966	100169.213070313	56.7506800332802	-0.14449614063324	101658.487586358
0.01968	100172.523523438	60.0300689743861	-0.415066130958963	101640.883394205
0.0197	100168.558460937	63.0234664487402	-0.623419342934961	101626.922920777
0.01972	100162.610867188	65.6820842269847	-0.806904716730656	101627.411490014
0.01974	100167.838390625	67.9834916983405	-0.996367995061869	101642.382167537
0.01976	100193.087609375	69.9208443791233	-1.2097936142325	101677.709676627
0.01978	100242.07109375	71.4857295424286	-1.45199910688662	101736.051900309
0.0198	100315.097445313	72.6882428187485	-1.71957710510335	101820.769348707
0.01982	100403.6286875	73.5698052780401	-2.01354901743617	101922.173830596
0.01984	100490.841359375	74.1782635732604	-2.34784430294817	102031.435600605
0.01986	100555.470007812	74.5681582632534	-2.74029152639431	102125.61982381
0.01988	100596.00903125	74.8069420749747	-3.21175497120458	102192.764725305
0.0199	100603.34065625	74.9338450366569	-3.76927961890204	102225.831115189
0.01992	100582.664351563	74.9630618300493	-4.41907249838654	102223.394897276
0.01994	100536.402171875	74.9021840537606	-5.13416971514617	102185.96758722
0.01996	100482.66809375	74.7247578251632	-5.88962260614046	102124.22072491
0.01998	100417.001421875	74.4086750770257	-6.65735306564634	102045.692416557
0.02	100341.57171875	73.9157249268443	-7.39645289631898	101949.165826903
0.02002	100257.211273438	73.2115121960965	-8.0728660776677	101832.087054839
0.02004	100163.807867188	72.2406022363631	-8.67166991404429	101696.654862239
0.02006	100061.520476563	70.9203716698723	-9.13805625392536	101547.339844494
0.02008	99963.6844296875	69.1415581147528	-9.41908976666361	101385.954190353
0.0201	99868.3733046875	66.7697866572896	-9.4390827536117	101216.240853183
0.02012	99780.7491640625	63.661544499115	-9.09924350311874	101038.701872976
0.02014	99704.1785703125	59.6916908544488	-8.2718424230587	100845.886165726
0.02016	99640.073609375	54.7570212556323	-6.8100372770356	100628.86794868
0.02018	99581.4299609375	48.7959706472592	-4.56187006785956	100386.62670383
0.0202	99533.1010859375	41.7792496968429	-1.40173143370065	100121.832994761
0.02022	99505.355	33.699099124115	2.72746273524797	99846.0607301285
0.02024	99493.665546875	24.7473732255965	7.78594460177807	99575.1606826945
0.02026	99505.1586171875	15.6770519436819	13.5373167616741	99332.1389225368
0.02028	99535.859796875	8.05783041247182	19.5297016471401	99155.2609676469
0.0203	99584.3663515625	3.65384754131928	25.1770675475708	99088.3256706352
0.02032	99652.0342578125	3.25876232045137	29.891263450602	99148.0115429835
0.02034	99743.240046875	6.4603425217962	33.2611364276547	99331.3439313712
0.02036	99851.5030859375	12.3421382320923	35.0952718715735	99608.3149298426
0.02038	99972.7367421875	19.9373551869735	35.4135114818993	99949.2723816493
0.0204	100085.404367188	28.3257846438491	34.3857339624968	100318.263912486
0.02042	100173.458679688	36.7275841031983	32.2650386566341	100684.535261857
0.02044	100233.31803125	44.6094039645978	29.308667247033	101022.383004756
0.02046	100275.774125	51.6879430906614	25.749055853381	101311.413963191
0.02048	100312.039484375	57.8693396954862	21.7650485979189	101545.293399704
0.0205	100337.08296875	63.1801277756635	17.4798005173161	101722.98833388
0.02052	100356.075992188	67.7199828186013	12.9691036437901	101841.436539605
0.02054	100349.324164063	71.6216705471853	8.26996230017366	101904.690864698
0.02056	100315.480859375	75.0101471889078	3.42894680754357	101916.387735713
0.02058	100269.358953125	77.9970099190151	-1.4941843766619	101889.388094028
0.0206	100224.995140625	80.6640816418736	-6.41587711350406	101840.09619722
0.02062	100205.356859375	83.0682527268589	-11.2181205950948	101785.786916417
0.02064	100214.194085938	85.2532359778965	-15.7780460777311	101736.520402124
0.02066	100237.236335938	87.2517052258572	-19.9670116953364	101690.141807238
0.02068	100262.148898438	88.9797248269788	-23.6462059724277	101631.704705133
0.0207	100274.9511875	90.2211599503694	-26.6016955116694	101547.43030905
0.02072	100248.822921875	90.6518230170335	-28.5917753911205	101426.761920494
0.02074	100166.155109375	89.8686099229444	-29.3759834005237	101266.156980071
0.02076	100037.468257813	87.4865683441013	-28.7291232019049	101062.279545112
0.02078	99886.2534921875	83.2679693641373	-26.4616919651238	100813.935406697
0.0208	99738.3678828125	77.3013633926334	-22.4776722173651	100515.496458934
0.02082	99590.97790625	70.1288420858976	-16.8704228809202	100166.745828992
0.02084	99462.9082578125	62.6419229979899	-9.96623703315906	99788.3978479264
0.02086	99379.6606484375	55.7277685894725	-2.29335388742762	99416.4244260567
0.02088	99310.8331484375	50.0998353171428	5.54082466442752	99099.4517962921
0.0209	99324.0843125	46.1329748645363	12.8862814172856	98894.8136999724
0.02092	99373.9561953125	43.9669563429861	19.2385435944128	98838.888825214
0.02094	99435.835484375	43.6181000803003	24.2023784274049	98925.1681278971
0.02096	99509.002109375	45.0062312998314	27.5260321911652	99128.5144908893
0.02098	99593.1194140625	47.8860069848462	29.1256430088867	99418.2984926924
0.021	99676.6101640625	51.9061522146918	29.0365806587833	99765.4051132623
0.02102	99723.7233359375	56.642616359771	27.3800952110073	100116.170343158
0.02104	99723.7981484375	61.6445120706382	24.3352367799442	100419.685973032
0.02106	99673.9075625	66.4865437142631	20.1215336805091	100663.077919368
0.02108	99562.193796875	70.7439255947086	15.0282123419748	100828.248815218
0.0211	99395.7453359375	74.0216942389225	9.3617855979812	100893.8268104
0.02112	99173.019171875	76.0074981658893	3.52803592643759	100862.643505951
0.02114	98916.748953125	76.4157585013851	-1.99456565863654	100726.566230004
0.02116	98659.0666484375	75.021483581438	-6.64849354249103	100491.547634363
0.02118	98416.5058203125	71.6227808727292	-9.8993777969935	100156.249618405
0.0212	98207.302015625	66.0753622086616	-11.2466866120742	99734.6482158909
0.02122	98047.352890625	58.5974905389983	-10.3272821663934	99215.0460549611
0.02124	97956.941984375	50.0289943917083	-7.01170254581329	98612.2072900433
